Truth,Decoded
Tutto bene tu,pruoeo
Prendiamo un caffe al bar,pero io
Le auguro una buona giornata,pero lo
Buongiorno io sono Mario,un io
Piacere Luigi come stai,pero io
A che ora arriva il pullman,pero io
Tutto bene grazie,io io
Perfetto vorrei comprarne due.,pero io e e lo
"Certo volentieri, io lo prendero macchiato",pero io
Salve quanto costa quell articolo,e io
Purtroppo non lo so pero potresti chiedere all autista,preotr lo
E in offerta costa dieci euro,e io
Quanto costa il biglietto,pero io
Certo ecco a lei vuole un sacchetto,pero io
Prego,tu io
Buonasera io sono Mario,io io io io
