Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,salve quanto costa una si glita
Dovrebbe arrivare tra qualche minuto,dorfetnto a arrivare tu che minuto
Purtroppo non lo so pero potresti chiedere all autista,prutoti cpotl che costa
E in offerta costa dieci euro,io offerta costa diciuo
"Certo volentieri, io lo prendero macchiato",e retoteti comstadre lo io
Perfetto vorrei comprarne due.,si grato costa mario
Tutto bene tu,certo cioti bene e
A che ora arriva il pullman,a che ora mario io pullman
Quanto costa il biglietto,a quanto stai eaito
Prego,prego
Va bene grazie lo stesso,si bene mario minuto
Tutto bene grazie,buatatoia due io
Prendiamo un caffe al bar,prendiamo un caffe al bar
