Truth,Decoded
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci pero
Quanto costa il biglietto,quanto costa io biglietto
Si grazie e arrivederci,si raoaze lo lo si
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a buona arriva il pullman
Certo ecco a lei vuole un sacchetto,tu onaonao lei vuole un macchiato
Buonasera io sono Mario,buongiorno io sono mario
Dovrebbe arrivare tra qualche minuto,va bene e bene lo un sono
Prendiamo un caffe al bar,pbeniao un caffe al bar
"Certo volentieri, io lo prendero macchiato",pertnero lo io pompero machiai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo sono so pero potresti chiedere al autista
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Salve quanto costa quell articolo,salve quanto costa quell articolo
