Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,quntoita e io
"Certo volentieri, io lo prendero macchiato",e tra costa due io
Purtroppo non lo so pero potresti chiedere all autista,certo io si e lei bene costa
Dovrebbe arrivare tra qualche minuto,perentoto a aofrare io euro
Va bene grazie lo stesso,si grione e mario e
E in offerta costa dieci euro,gfera io io
Prendiamo un caffe al bar,prendiamo un caffe al bar
Piacere Luigi come stai,piacere un io come stai
A che ora arriva il pullman,a che ora a io pullman
Le auguro una buona giornata,salve quanto costa costa io ilata
Buongiorno io sono Mario,pero io
Certo ecco a lei vuole un sacchetto,e e tra io io io
Buonasera io sono Mario,buonasera io sono mario
