Truth,Decoded
Tutto bene tu,due e
Prendiamo un caffe al bar,paerero a bene
Le auguro una buona giornata,si io e un una
Buongiorno io sono Mario,prego sono
Piacere Luigi come stai,certo io io si
A che ora arriva il pullman,e bene tra un
Tutto bene grazie,quanto e
Perfetto vorrei comprarne due.,certo io ecco
"Certo volentieri, io lo prendero macchiato",si io
Salve quanto costa quell articolo,si io
Purtroppo non lo so pero potresti chiedere all autista,certo io io telel lutsa
E in offerta costa dieci euro,e e
Quanto costa il biglietto,qatoe io
Certo ecco a lei vuole un sacchetto,si lei lo
Prego,crute
Buonasera io sono Mario,buona io sonoario
