Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
"Certo volentieri, io lo prendero macchiato",certo ontero lo pero prendero macchiato
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene grazie
A che ora arriva il pullman,a che ora arriva io pullman
Salve quanto costa quell articolo,al quanto le vuole a lo
Si grazie e arrivederci,a grazie lareceoesai
Buongiorno io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo a le io sono sacriato
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le euro buona buona giornata
A che ora arriva il pullman,a che ora arriva il pullman
