Truth,Decoded
Tutto bene tu,due e
Prendiamo un caffe al bar,certo e e
Le auguro una buona giornata,sono so e io tra
Buongiorno io sono Mario,prego io
Piacere Luigi come stai,pero io io io lo
A che ora arriva il pullman,pero ora io
Tutto bene grazie,quanto e
Perfetto vorrei comprarne due.,certo io io io lo
"Certo volentieri, io lo prendero macchiato",pero
Salve quanto costa quell articolo,e io
Purtroppo non lo so pero potresti chiedere all autista,certo e e io si lelcutso
E in offerta costa dieci euro,pero e
Quanto costa il biglietto,pqatbe e
Certo ecco a lei vuole un sacchetto,e e io e
Prego,e
Buonasera io sono Mario,buona io sonario
