Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell icolo
Purtroppo non lo so pero potresti chiedere all autista,purtrtonon sono so pero pero cireral autista
Va bene grazie lo stesso,varene grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco e polnln macchiato
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero mario
Si grazie e arrivederci,si grazie ezeso
Si grazie e arrivederci,iofzere come ecco
Quanto costa il biglietto,quanto costa lo biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,e io a a io il un sicheto
Buongiorno io sono Mario,buongiorno io sono mario
