Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Perfetto vorrei comprarne due.,si e oneto costalarliute
E in offerta costa dieci euro,perfeonri citi che io
Quanto costa il biglietto,e quantonpt io iliuta
Le auguro una buona giornata,pereaovnto io cunacifelauita
Buongiorno io sono Mario,buongiorno io un mario
Buonasera io sono Mario,che ongsira io sono mario
Va bene grazie lo stesso,e certo bene e a tutto
Tutto bene grazie,heaograi io le e
"Certo volentieri, io lo prendero macchiato",pereterta comtadrel tutto
Prendiamo un caffe al bar,pero drdiamo a caffe al bar
Si grazie e arrivederci,si rtonti trieil autista
Salve quanto costa quell articolo,salve quanto beteartiolo
Prego,prego
