Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io io io io lo
Tutto bene tu,tu io
Le auguro una buona giornata,io lo
Salve quanto costa quell articolo,io lo
Piacere Luigi come stai,io lo
Perfetto vorrei comprarne due.,io lo
"Certo volentieri, io lo prendero macchiato",io io io io
E in offerta costa dieci euro,io lo
A che ora arriva il pullman,tu io
Buongiorno io sono Mario,io lo
Purtroppo non lo so pero potresti chiedere all autista,io io io e mario
Dovrebbe arrivare tra qualche minuto,io lo
Tutto bene tu,tu io
Certo ecco a lei vuole un sacchetto,tu lo
Quanto costa il biglietto,tu io
Tutto bene grazie,tu io
