Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le quanto euro una che blmata
Dovrebbe arrivare tra qualche minuto,poerfetntoto a arare tra che minuto
Purtroppo non lo so pero potresti chiedere all autista,pretrotiti cptr cpepl autista
E in offerta costa dieci euro,io offerta costa dieci io
"Certo volentieri, io lo prendero macchiato",peretnoteti comptadr lo euro
Perfetto vorrei comprarne due.,si grato costa a io
Tutto bene tu,bar cioio bene e
A che ora arriva il pullman,a che ora mario io pullman
Quanto costa il biglietto,quanto stai eailito
Prego,prego
Va bene grazie lo stesso,si bene mario e so
Tutto bene grazie,buatrtoia bene a io
Prendiamo un caffe al bar,prendiamo un caffe al bar
