Truth,Decoded
Si grazie e arrivederci,tu e a io
Certo ecco a lei vuole un sacchetto,io e a uoreato
Buongiorno io sono Mario,sono io io
"Certo volentieri, io lo prendero macchiato",pero io bene io ora e e mario
Perfetto vorrei comprarne due.,poveret bar ora e
Tutto bene grazie,tutto un e
Prego,pero io
Buonasera io sono Mario,un e io io io
Va bene grazie lo stesso,va bene a pero
Certo ecco a lei vuole un sacchetto,pero e e lo lo
Quanto costa il biglietto,certo io
Tutto bene tu,tutto e e
Si grazie e arrivederci,io e e a a
A che ora arriva il pullman,lo io io io e a e lo
Buongiorno io sono Mario,io io io io mario
Le auguro una buona giornata,e bene io tra a e
