Truth,Decoded
Prendiamo un caffe al bar,prendiamo un caffe al bar
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene grazie,tutto bene io sono
Piacere Luigi come stai,piacere loupmo come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non io so pero potresti chiedere al autista
Certo ecco a lei vuole un sacchetto,certo una lo io sono sachieato
"Certo volentieri, io lo prendero macchiato",certo volntero io lo pero macchiato
Quanto costa il biglietto,quanto ora il biglietto
Buonasera io sono Mario,buonasera io sono mario
Salve quanto costa quell articolo,salve quanto io vuole io io
A che ora arriva il pullman,a che orariv io pullman
Dovrebbe arrivare tra qualche minuto,vabube arriva e lo snuteso
Prego,prego
E in offerta costa dieci euro,e in offerta costa io euro
Buongiorno io sono Mario,buongiorno io sono mario
Piacere Luigi come stai,piacere luigi come stai
