Truth,Decoded
Salve quanto costa quell articolo,al tutto costa una lo
Purtroppo non lo so pero potresti chiedere all autista,tutto io sono so pero pero chreral autista
Va bene grazie lo stesso,va bene grazie lo stesso
Piacere Luigi come stai,piacere un come stai
Perfetto vorrei comprarne due.,perfetto vorrei ora due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco lei uolon macchiato
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero mario
Si grazie e arrivederci,va bene erzesi
Si grazie e arrivederci,io ofere criecro
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtonon lo so pero potresti chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo a a e un un acheto
Buongiorno io sono Mario,buongiorno io sono mario
