Truth,Decoded
Si grazie e arrivederci,si io votriel lo
Salve quanto costa quell articolo,si gfatnart ctaceticolo
Prego,prego
Dovrebbe arrivare tra qualche minuto,pretntoto ora ciorar e minuto
Purtroppo non lo so pero potresti chiedere all autista,prtroto lo pero io cpotleie autista
Tutto bene tu,tu io le e
Piacere Luigi come stai,perfetto uoui io macchiato
Certo ecco a lei vuole un sacchetto,a e bar io come stesso
A che ora arriva il pullman,a che va a io pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto stai quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a leivuole un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
