Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo ontero io lo certo macchiato
Tutto bene tu,tutto bene tu
Le auguro una buona giornata,le sono una una
Salve quanto costa quell articolo,al quanto costa uelaiolo
Piacere Luigi come stai,pero luigi che stai
Perfetto vorrei comprarne due.,perfetto vorrei come e
"Certo volentieri, io lo prendero macchiato",certo voltiri io lo pero mario
E in offerta costa dieci euro,e un offerta costa grazie euro
A che ora arriva il pullman,a che rarai il un
Buongiorno io sono Mario,tunsirn io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtono sono so pero lo chrera autista
Dovrebbe arrivare tra qualche minuto,dovreboberivare a qualche minuto
Tutto bene tu,tutto e tu
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole acheto
Quanto costa il biglietto,tutto bene ateto
Tutto bene grazie,tutto bene grazie
