Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Perfetto vorrei comprarne due.,si graorta costa dareiue
E in offerta costa dieci euro,pero cieiuo
Quanto costa il biglietto,quanto stai e ailiuo
Le auguro una buona giornata,e gqeato sono una caffe lata
Buongiorno io sono Mario,prfeong io
Buonasera io sono Mario,e onasra io sono mario
Va bene grazie lo stesso,si e e dieci
Tutto bene grazie,pero io bene e
"Certo volentieri, io lo prendero macchiato",pero colarel due
Prendiamo un caffe al bar,preodrdiamo a caffe al bar
Si grazie e arrivederci,si rtririel un
Salve quanto costa quell articolo,si gfetnr a cetiolo
Prego,prego
