Truth,Decoded
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere autista
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,io ofzie e ariederchi
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
Le auguro una buona giornata,le auguro io una una giornata
Va bene grazie lo stesso,va bene grazie lo stesso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
Prendiamo un caffe al bar,prendiamo un caffe al bar
Prego,prego
"Certo volentieri, io lo prendero macchiato",certo volentieri io io prendero macchiato
