Truth,Decoded
Si grazie e arrivederci,si grioi io ieleuo
Salve quanto costa quell articolo,si fato bene tiolo
Prego,prego
Dovrebbe arrivare tra qualche minuto,perfetto a ciorare euro
Purtroppo non lo so pero potresti chiedere all autista,pero lo si pieie costa
Tutto bene tu,pefeoa io vuole a
Piacere Luigi come stai,paecheo un come stai
Certo ecco a lei vuole un sacchetto,va prego io lo
A che ora arriva il pullman,a che ora mario io pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,va euro a quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a leivuole un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
