Truth,Decoded
"Certo volentieri, io lo prendero macchiato",cereoioio io un ahiao
Tutto bene tu,tutto tu
Le auguro una buona giornata,le un io una lo
Salve quanto costa quell articolo,al quanto stai io
Piacere Luigi come stai,pero io lo
Perfetto vorrei comprarne due.,certo ora io e
"Certo volentieri, io lo prendero macchiato",certo oriroiopre cermario
E in offerta costa dieci euro,un lo ora va tra io
A che ora arriva il pullman,bene lo e io puomn
Buongiorno io sono Mario,tunrnr io sono
Purtroppo non lo so pero potresti chiedere all autista,prtropono io lo certo che e lo che
Dovrebbe arrivare tra qualche minuto,dieci un a minuto
Tutto bene tu,tutto bene
Certo ecco a lei vuole un sacchetto,che io io io uonato
Quanto costa il biglietto,tunbn tu
Tutto bene grazie,tutto bngaie
