Truth,Decoded
Si grazie e arrivederci,tra iaicro
Certo ecco a lei vuole un sacchetto,io a a e io uonacheto
Buongiorno io sono Mario,buona io sono mario
"Certo volentieri, io lo prendero macchiato",certo lei io lo pero acriato
Perfetto vorrei comprarne due.,certo vorrei cornare due
Tutto bene grazie,tutto bene grazie
Prego,pero
Buonasera io sono Mario,un lei io sono mario
Va bene grazie lo stesso,va bene grazie stesso
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole acheto
Quanto costa il biglietto,vbeabt e io
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,si grazie dieci
A che ora arriva il pullman,a ora mario pullman
Buongiorno io sono Mario,buonsono io sono mario
Le auguro una buona giornata,le euro un una auanata
