Truth,Decoded
"Certo volentieri, io lo prendero macchiato",pero io io io e macchiato
Tutto bene tu,tutto bnto
Le auguro una buona giornata,e un io un lo
Salve quanto costa quell articolo,due renrt e io
Piacere Luigi come stai,pero io io
Perfetto vorrei comprarne due.,certo ora bar e
"Certo volentieri, io lo prendero macchiato",pero oriri iopre mario
E in offerta costa dieci euro,e un lo tra e tra certo
A che ora arriva il pullman,eren e e io io
Buongiorno io sono Mario,tuonrnr io onaio
Purtroppo non lo so pero potresti chiedere all autista,prtropono lo lo certo che emacte
Dovrebbe arrivare tra qualche minuto,dreroeri un a minuto
Tutto bene tu,tutto bene
Certo ecco a lei vuole un sacchetto,pero e io conato
Quanto costa il biglietto,pero e
Tutto bene grazie,tutto bene io
