Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa una articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,atie io
"Certo volentieri, io lo prendero macchiato",e e csadreruo
Purtroppo non lo so pero potresti chiedere all autista,certo va poliprel autista
Dovrebbe arrivare tra qualche minuto,prfetoca arear due
Va bene grazie lo stesso,e e io io
E in offerta costa dieci euro,e e io
Prendiamo un caffe al bar,prendiamo a caffe lo bar
Piacere Luigi come stai,piacere io io come stai
A che ora arriva il pullman,prfe a tra io pullman
Le auguro una buona giornata,e quanto io una io lata
Buongiorno io sono Mario,prego io
Certo ecco a lei vuole un sacchetto,io gret io io
Buonasera io sono Mario,buona io sono mario
