Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le quanto vouto una io alata
Dovrebbe arrivare tra qualche minuto,pero e arrivare tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,prtato io rtitio potre teidal autista
E in offerta costa dieci euro,e gfenra io io
"Certo volentieri, io lo prendero macchiato",e gret costa e io
Perfetto vorrei comprarne due.,si grato costa ostariue
Tutto bene tu,tuntoio bene io
A che ora arriva il pullman,a che io io io uolmain
Quanto costa il biglietto,quantosta itito
Prego,prego
Va bene grazie lo stesso,e bene mario doruto
Tutto bene grazie,le quantovio bene igti
Prendiamo un caffe al bar,prendiamo un caffe al bar
