Truth,Decoded
Tutto bene tu,io io
Prendiamo un caffe al bar,tu io
Le auguro una buona giornata,io io
Buongiorno io sono Mario,io io
Piacere Luigi come stai,pero io
A che ora arriva il pullman,io io
Tutto bene grazie,io io
Perfetto vorrei comprarne due.,io e e lo
"Certo volentieri, io lo prendero macchiato",ruoio
Salve quanto costa quell articolo,tu io
Purtroppo non lo so pero potresti chiedere all autista,io e io
E in offerta costa dieci euro,io io
Quanto costa il biglietto,pero io
Certo ecco a lei vuole un sacchetto,io io
Prego,tu io
Buonasera io sono Mario,io io io
