Truth,Decoded
Tutto bene tu,io e lo
Prendiamo un caffe al bar,un io
Le auguro una buona giornata,io io
Buongiorno io sono Mario,e io
Piacere Luigi come stai,e lo
A che ora arriva il pullman,io io
Tutto bene grazie,io io
Perfetto vorrei comprarne due.,e e ora
"Certo volentieri, io lo prendero macchiato",io e lo
Salve quanto costa quell articolo,e lo
Purtroppo non lo so pero potresti chiedere all autista,io e e lo
E in offerta costa dieci euro,e lo
Quanto costa il biglietto,io e lo
Certo ecco a lei vuole un sacchetto,io io
Prego,e io
Buonasera io sono Mario,prtc itererere e bar e certo
