Truth,Decoded
Tutto bene tu,pero io
Prendiamo un caffe al bar,pero io
Le auguro una buona giornata,pero io lo
Buongiorno io sono Mario,pero io
Piacere Luigi come stai,pero io io
A che ora arriva il pullman,e io
Tutto bene grazie,io io
Perfetto vorrei comprarne due.,io io e lo
"Certo volentieri, io lo prendero macchiato",pareoio
Salve quanto costa quell articolo,prego
Purtroppo non lo so pero potresti chiedere all autista,pero io io
E in offerta costa dieci euro,pero io
Quanto costa il biglietto,pero io
Certo ecco a lei vuole un sacchetto,pero io
Prego,tu io
Buonasera io sono Mario,io io
