Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa una articolo
Certo ecco a lei vuole un sacchetto,certoeco a lei vuole un sacchetto
Quanto costa il biglietto,io quanto io pero
"Certo volentieri, io lo prendero macchiato",e tra cosadrereuo
Purtroppo non lo so pero potresti chiedere all autista,piaverovoeiviedoerere costa
Dovrebbe arrivare tra qualche minuto,e rfetvoto a cifear euro
Va bene grazie lo stesso,si io e ieveri
E in offerta costa dieci euro,e e io pero
Prendiamo un caffe al bar,preodrdamo a caffe lo a
Piacere Luigi come stai,piacere lo come stai
A che ora arriva il pullman,e e ora tra io pullman
Le auguro una buona giornata,salve quanto tutto una iata
Buongiorno io sono Mario,prego e lo
Certo ecco a lei vuole un sacchetto,si grevao io io
Buonasera io sono Mario,feoaea io un mario
