Truth,Decoded
"Certo volentieri, io lo prendero macchiato",pero io io io lo
Tutto bene tu,tu io
Le auguro una buona giornata,io io
Salve quanto costa quell articolo,tu io
Piacere Luigi come stai,io lo
Perfetto vorrei comprarne due.,tu io
"Certo volentieri, io lo prendero macchiato",io io io io
E in offerta costa dieci euro,io io lo
A che ora arriva il pullman,tu io
Buongiorno io sono Mario,io io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e e mario
Dovrebbe arrivare tra qualche minuto,pero lo
Tutto bene tu,tu io
Certo ecco a lei vuole un sacchetto,tu io
Quanto costa il biglietto,tu io
Tutto bene grazie,tu io
