Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Perfetto vorrei comprarne due.,si grarta costa lei
E in offerta costa dieci euro,si gfeta costa io
Quanto costa il biglietto,quanto costa e io
Le auguro una buona giornata,salve quanto sono una si glata
Buongiorno io sono Mario,pfeton io
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,si bene a si
Tutto bene grazie,quanto bene e
"Certo volentieri, io lo prendero macchiato",e gfetrta costa drerilo
Prendiamo un caffe al bar,pareordiamo una caffe al bar
Si grazie e arrivederci,si grieuo
Salve quanto costa quell articolo,salve quanto costa cutiolo
Prego,prego
