Truth,Decoded
Si grazie e arrivederci,e rife si ecco
Certo ecco a lei vuole un sacchetto,certo e a a il un acheto
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo olniei io lo bene macchiato
Perfetto vorrei comprarne due.,certo vorrei comrnarn due
Tutto bene grazie,tutto bene grazie
Prego,pero
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole un sacchetto
Quanto costa il biglietto,vrebt e si
Tutto bene tu,tutto e tu
Si grazie e arrivederci,si grazie aeaieci
A che ora arriva il pullman,a che ora mario il pullman
Buongiorno io sono Mario,buniono io sono mario
Le auguro una buona giornata,le auguro una una auainata
