Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,salve quanto costa una il ilata
Dovrebbe arrivare tra qualche minuto,dorfeto ora ararel caffe minuto
Purtroppo non lo so pero potresti chiedere all autista,prutnoti cpot pteil costa
E in offerta costa dieci euro,e offerta costa dieci io
"Certo volentieri, io lo prendero macchiato",e gfeta costa lo io
Perfetto vorrei comprarne due.,si grato costa stai a io
Tutto bene tu,certo totoa bene a
A che ora arriva il pullman,a che rarivail pullman
Quanto costa il biglietto,quanto costa io
Prego,prego
Va bene grazie lo stesso,si greone mario tutto
Tutto bene grazie,lo quanto bene io
Prendiamo un caffe al bar,prendiamo un caffe al bar
