Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io io io io e atiao
Tutto bene tu,tutto io lo
Le auguro una buona giornata,un un a lo
Salve quanto costa quell articolo,un e io
Piacere Luigi come stai,prego io io io mario
Perfetto vorrei comprarne due.,bene io io
"Certo volentieri, io lo prendero macchiato",pereoear io io e mario
E in offerta costa dieci euro,una io tra io
A che ora arriva il pullman,tu io e io io
Buongiorno io sono Mario,tuonon io io io
Purtroppo non lo so pero potresti chiedere all autista,io io io io e io lacto
Dovrebbe arrivare tra qualche minuto,pero ora e io
Tutto bene tu,tutto io
Certo ecco a lei vuole un sacchetto,tu e a io io
Quanto costa il biglietto,tutto io io
Tutto bene grazie,tutto e e e e
