Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa qulaticolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,quanto io euro
"Certo volentieri, io lo prendero macchiato",e qeta costadrereuo
Purtroppo non lo so pero potresti chiedere all autista,pero sono si poledprel autista
Dovrebbe arrivare tra qualche minuto,e rfeto costa carear euro
Va bene grazie lo stesso,e certo e io io
E in offerta costa dieci euro,e io io
Prendiamo un caffe al bar,prendiamo un caffe lo a
Piacere Luigi come stai,piacere lo come stai
A che ora arriva il pullman,prfe ora io pullman
Le auguro una buona giornata,le quanto tutto una uilata
Buongiorno io sono Mario,io un io
Certo ecco a lei vuole un sacchetto,e greota io lo
Buonasera io sono Mario,buona io sono mario
