Truth,Decoded
Salve quanto costa quell articolo,al quanto costa uelar micolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non io so pero pero potre cheral autista
Va bene grazie lo stesso,va bene grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco le io vuole un machto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero macchiato
Si grazie e arrivederci,si grazie ariveresi
Si grazie e arrivederci,e ifezie rire ecco
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io lo so pero potresti chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo ecco a e il un sacchetto
Buongiorno io sono Mario,buongiorno io sono mario
