Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le quanto costa una che ailata
Dovrebbe arrivare tra qualche minuto,dovereto e ariarte tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,prutrtno io io si certo e e autista
E in offerta costa dieci euro,a gfent costa dieci
"Certo volentieri, io lo prendero macchiato",e retnoteti comptadre lo so
Perfetto vorrei comprarne due.,si quanto costa laretio
Tutto bene tu,tutto bene e
A che ora arriva il pullman,a che ora mario io pullman
Quanto costa il biglietto,le quanto costa e itito
Prego,prego
Va bene grazie lo stesso,si bene grazie tutto
Tutto bene grazie,le quanto bene si
Prendiamo un caffe al bar,prendiamo un caffe al bar
