Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa il articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,quanto io io
"Certo volentieri, io lo prendero macchiato",e e costadrerlruo
Purtroppo non lo so pero potresti chiedere all autista,certo va io preierl costa
Dovrebbe arrivare tra qualche minuto,prfeoa come a io due
Va bene grazie lo stesso,si bene io pero
E in offerta costa dieci euro,si e io io
Prendiamo un caffe al bar,prendiamo e caffe lo bar
Piacere Luigi come stai,piacere io io come stai
A che ora arriva il pullman,a e ora il pullman
Le auguro una buona giornata,salve quanto costa una io iata
Buongiorno io sono Mario,prego io
Certo ecco a lei vuole un sacchetto,io gren io io lo io
Buonasera io sono Mario,buonasera io un mario
