Truth,Decoded
Tutto bene tu,perete e
Prendiamo un caffe al bar,paerete e
Le auguro una buona giornata,pero e io e
Buongiorno io sono Mario,pero io
Piacere Luigi come stai,pero io io io
A che ora arriva il pullman,e e a e
Tutto bene grazie,due
Perfetto vorrei comprarne due.,certo e io e e lo
"Certo volentieri, io lo prendero macchiato",io lei lo
Salve quanto costa quell articolo,e io
Purtroppo non lo so pero potresti chiedere all autista,certo e si e so
E in offerta costa dieci euro,pero e
Quanto costa il biglietto,e e e
Certo ecco a lei vuole un sacchetto,e e e
Prego,e
Buonasera io sono Mario,buona io mario
