Truth,Decoded
Salve quanto costa quell articolo,al quanto costa qulai icolo
Purtroppo non lo so pero potresti chiedere all autista,purtrto non sono so pero pero chrehal autista
Va bene grazie lo stesso,va grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco lei poleon machto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero mario
Si grazie e arrivederci,va grazie eiezesi
Si grazie e arrivederci,rifzire cried ecco
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiereal autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere lei come stai
Certo ecco a lei vuole un sacchetto,certo a a io un un sacchetto
Buongiorno io sono Mario,buongiorno io sono mario
