Truth,Decoded
Si grazie e arrivederci,io lo
Certo ecco a lei vuole un sacchetto,io io lo
Buongiorno io sono Mario,io lo
"Certo volentieri, io lo prendero macchiato",io io io e lo
Perfetto vorrei comprarne due.,euro io
Tutto bene grazie,un lo
Prego,bene io
Buonasera io sono Mario,io lo
Va bene grazie lo stesso,e io
Certo ecco a lei vuole un sacchetto,certo io io io lo
Quanto costa il biglietto,io io io
Tutto bene tu,tu io
Si grazie e arrivederci,io io
A che ora arriva il pullman,e bene io
Buongiorno io sono Mario,io io io
Le auguro una buona giornata,io io io lo io
