Truth,Decoded
Si grazie e arrivederci,ertnere tra io
Certo ecco a lei vuole un sacchetto,certo e e vuole ioicheto
Buongiorno io sono Mario,buona io sono mario
"Certo volentieri, io lo prendero macchiato",crtoni io lo bene acriato
Perfetto vorrei comprarne due.,certo vorrei corare due
Tutto bene grazie,tutto bene grazie
Prego,pero
Buonasera io sono Mario,bene lei io sono mario
Va bene grazie lo stesso,va bene grazie stesso
Certo ecco a lei vuole un sacchetto,certo lo e io acheto
Quanto costa il biglietto,certo e
Tutto bene tu,lo bene tu
Si grazie e arrivederci,si grazie aeaicro
A che ora arriva il pullman,ora ariai pullman
Buongiorno io sono Mario,buonsoro io sono mario
Le auguro una buona giornata,e certo un buona auata
