Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Perfetto vorrei comprarne due.,si grato costa airliua
E in offerta costa dieci euro,fetit io
Quanto costa il biglietto,quantsta io
Le auguro una buona giornata,le quanto sono costa io gilata
Buongiorno io sono Mario,tutto bene io
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,si bene e mario e lei
Tutto bene grazie,le tutto bene lo
"Certo volentieri, io lo prendero macchiato",salve qeat costadre lo lo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Si grazie e arrivederci,si gritritieaieteuo
Salve quanto costa quell articolo,salve quanto a queticolo
Prego,prego
