Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le quanto certo una io lata
Dovrebbe arrivare tra qualche minuto,dovreto e arrivare tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,pretnotiti cpoti e il costa
E in offerta costa dieci euro,e grerta costa dieiuo
"Certo volentieri, io lo prendero macchiato",e retoteti comtadre lo lo
Perfetto vorrei comprarne due.,si grato costa lrarliuo
Tutto bene tu,futoti bene e
A che ora arriva il pullman,a che ora io io pullman
Quanto costa il biglietto,quanto costa io
Prego,prego
Va bene grazie lo stesso,va greone mario certo
Tutto bene grazie,le autista bene e
Prendiamo un caffe al bar,prendiamo un caffe al bar
