Truth,Decoded
Si grazie e arrivederci,e a lo
Certo ecco a lei vuole un sacchetto,io a e cuoncheto
Buongiorno io sono Mario,bunonono io sono mario
"Certo volentieri, io lo prendero macchiato",crtonoiro io bene mario
Perfetto vorrei comprarne due.,peretovo brauoae
Tutto bene grazie,tutto bene io
Prego,pero
Buonasera io sono Mario,bunoeri io sono mario
Va bene grazie lo stesso,va bene e pero
Certo ecco a lei vuole un sacchetto,e e e vuole certo
Quanto costa il biglietto,tutto e
Tutto bene tu,tutto tu
Si grazie e arrivederci,si a e aicti
A che ora arriva il pullman,lo buona a un
Buongiorno io sono Mario,bunonorn io sono mario
Le auguro una buona giornata,buona un una un
