Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io io io io io lo
Tutto bene tu,pero io
Le auguro una buona giornata,e io
Salve quanto costa quell articolo,io io
Piacere Luigi come stai,io lo
Perfetto vorrei comprarne due.,tu lo
"Certo volentieri, io lo prendero macchiato",e e lo
E in offerta costa dieci euro,un e lo
A che ora arriva il pullman,e io
Buongiorno io sono Mario,e lo
Purtroppo non lo so pero potresti chiedere all autista,io io io e certo
Dovrebbe arrivare tra qualche minuto,tu lo
Tutto bene tu,e lo
Certo ecco a lei vuole un sacchetto,tu lo
Quanto costa il biglietto,tu io
Tutto bene grazie,e io
