Truth,Decoded
"Certo volentieri, io lo prendero macchiato",pero pero io lo che mario
Tutto bene tu,un io non tu
Le auguro una buona giornata,le un lo un uoato
Salve quanto costa quell articolo,salve quanto stai uleto
Piacere Luigi come stai,pero tu e io
Perfetto vorrei comprarne due.,certo vorrei crpre
"Certo volentieri, io lo prendero macchiato",bene voririoprecer mario
E in offerta costa dieci euro,le un io tra costa a io
A che ora arriva il pullman,e e bar io puomain
Buongiorno io sono Mario,tuner io sono io
Purtroppo non lo so pero potresti chiedere all autista,purtoponono lo so pero io e il autista
Dovrebbe arrivare tra qualche minuto,dovreo bene a a e minuto
Tutto bene tu,tutto bene
Certo ecco a lei vuole un sacchetto,pero a un io un mario
Quanto costa il biglietto,tutto lo bene
Tutto bene grazie,tutto un grazie
