Truth,Decoded
Si grazie e arrivederci,e si ofere cliecro
Certo ecco a lei vuole un sacchetto,e lo e a a il unacheto
Buongiorno io sono Mario,bungono io sono mario
"Certo volentieri, io lo prendero macchiato",certo olntni io lo bene acriato
Perfetto vorrei comprarne due.,certo vorrei corare due
Tutto bene grazie,tutto bene grazie
Prego,pero
Buonasera io sono Mario,buona lei io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole scheto
Quanto costa il biglietto,vbeat e lei
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,si grazie aeaiecti
A che ora arriva il pullman,a lo ora mario il pullman
Buongiorno io sono Mario,buongiorno io sono mario
Le auguro una buona giornata,le auguro una una auanata
