Truth,Decoded
Prendiamo un caffe al bar,prendiamo un caffe lo bar
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere lulmo come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non io so pero potresti chiedere al autista
Certo ecco a lei vuole un sacchetto,certo a a io sono sachieato
"Certo volentieri, io lo prendero macchiato",certo olntero io lo pero macchiato
Quanto costa il biglietto,quanto ora il ilieto
Buonasera io sono Mario,bunira io sono mario
Salve quanto costa quell articolo,salve euro costa vuole tutto
A che ora arriva il pullman,a che orarivio pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arireavae lo minuto
Prego,pero
E in offerta costa dieci euro,e in offerta ora io pero
Buongiorno io sono Mario,buongiorno io sono mario
Piacere Luigi come stai,piacere lo come stai
