Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Perfetto vorrei comprarne due.,si certo costa lrare due
E in offerta costa dieci euro,gfenrait io
Quanto costa il biglietto,quanto costa io io
Le auguro una buona giornata,e quanto sono una io ilata
Buongiorno io sono Mario,pbetio bene io
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,a grione e grazie euro
Tutto bene grazie,un bene e
"Certo volentieri, io lo prendero macchiato",e retot costadre lo io
Prendiamo un caffe al bar,prendiamo a caffe al bar
Si grazie e arrivederci,a ritri ierel e
Salve quanto costa quell articolo,salve quanto costa quetiolo
Prego,prego
