Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa qularticolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non io so pero pero tra cherial autista
Va bene grazie lo stesso,va grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole e macheto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero macchiato
Si grazie e arrivederci,va grazie aiverteso
Si grazie e arrivederci,e grazie rire ecco
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io lo so pero potresti chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo ecco a lei il un sacchetto
Buongiorno io sono Mario,buongiorno io sono mario
