Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le quanto costa una ciflata
Dovrebbe arrivare tra qualche minuto,doverfento a ararte tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,pretroteti cpot cpepl costa
E in offerta costa dieci euro,e gferti costa dieiuo
"Certo volentieri, io lo prendero macchiato",perfetto costadre lo euro
Perfetto vorrei comprarne due.,si grato costa stai io
Tutto bene tu,buotrto ciotio bene un
A che ora arriva il pullman,a che ora mario io pullman
Quanto costa il biglietto,quanto costa aitito
Prego,prfe io
Va bene grazie lo stesso,va retoe grazie lo tutto
Tutto bene grazie,buatrta io a lulne si
Prendiamo un caffe al bar,preodrdiamo un caffe al bar
