Truth,Decoded
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere lo autista
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa il io euro
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,rize certo
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
Le auguro una buona giornata,le una una buona giornata
Va bene grazie lo stesso,va bene grazie stesso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene
Prendiamo un caffe al bar,prendiamo un caffe lo bar
Prego,va pero
"Certo volentieri, io lo prendero macchiato",certo oetero lo lo prendero macchiato
