Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,salve quanto costa costa gilata
Dovrebbe arrivare tra qualche minuto,dorfento ora arvarl ora minuto
Purtroppo non lo so pero potresti chiedere all autista,prego io si come e autista
E in offerta costa dieci euro,e reorta costa dieiruo
"Certo volentieri, io lo prendero macchiato",e retneti comtradel io
Perfetto vorrei comprarne due.,si graeto costa a io
Tutto bene tu,preora costa e e
A che ora arriva il pullman,a che mario io pullman
Quanto costa il biglietto,quanto sotaelita
Prego,pigrebgo
Va bene grazie lo stesso,si reote mario desutso
Tutto bene grazie,bar costa bene
Prendiamo un caffe al bar,predrndiam un caffe lo bar
