Truth,Decoded
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Quanto costa il biglietto,quanto io lo io biglietto
Si grazie e arrivederci,certo luigi come stai
Va bene grazie lo stesso,vabebne io lsiteso
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo sono lo io vuole io macchiato
Buonasera io sono Mario,buongiorno io sono mario
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare a tu sono
Prendiamo un caffe al bar,prego un caffe al bar
"Certo volentieri, io lo prendero macchiato",certo volentieri lo lo prendero macchiato
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Salve quanto costa quell articolo,salve quanto costa quell articolo
