Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io a io io eahito
Tutto bene tu,tu lo
Le auguro una buona giornata,io a a lo
Salve quanto costa quell articolo,un e io
Piacere Luigi come stai,io io io io io
Perfetto vorrei comprarne due.,tu io io
"Certo volentieri, io lo prendero macchiato",ereoa io io e mario
E in offerta costa dieci euro,una io un io
A che ora arriva il pullman,tu e a io
Buongiorno io sono Mario,un io io
Purtroppo non lo so pero potresti chiedere all autista,io io io io e mario
Dovrebbe arrivare tra qualche minuto,un ora io
Tutto bene tu,tutto io
Certo ecco a lei vuole un sacchetto,tu e io io
Quanto costa il biglietto,io io
Tutto bene grazie,un e
