Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
"Certo volentieri, io lo prendero macchiato",certo lo ntieri lo pero prendero macchiato
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti dieci al autista
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene grazie
A che ora arriva il pullman,a che arriva io pullman
Salve quanto costa quell articolo,salve quanto le vuole un a
Si grazie e arrivederci,si grazie laeceo stai
Buongiorno io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo ora lo io sono sachieato
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le euro una buona giornata
A che ora arriva il pullman,a che ora arriva io pullman
