Truth,Decoded
Tutto bene grazie,tutto bene egrgrazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,salve quanto euro cpurna che alata
Dovrebbe arrivare tra qualche minuto,doverfetoto e arrivare a qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,prutbnto votro pero si che ptrepcl costa
E in offerta costa dieci euro,e gfefrti costa dieci io
"Certo volentieri, io lo prendero macchiato",peretoeoteti comprarne lo le
Perfetto vorrei comprarne due.,si greonto costa due due
Tutto bene tu,butrta io bene e
A che ora arriva il pullman,a che ora mario io pullman
Quanto costa il biglietto,salve quanto costa e itito
Prego,prego
Va bene grazie lo stesso,si certo io e grazie lo euro
Tutto bene grazie,lo quangtra io bene a e
Prendiamo un caffe al bar,prendiamo un caffe al bar
