Truth,Decoded
Prendiamo un caffe al bar,buniao un caffe al bar
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere lo io come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io io so pero potrtsichirede al autista
Certo ecco a lei vuole un sacchetto,certo a lo io sono sachieato
"Certo volentieri, io lo prendero macchiato",certo volntero io lo pero macchiato
Quanto costa il biglietto,quanto ora il biglietto
Buonasera io sono Mario,buonasera io sono mario
Salve quanto costa quell articolo,salve euro io vuole io
A che ora arriva il pullman,a che ora io pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arzireavqrl lo minuto
Prego,prego
E in offerta costa dieci euro,e in offerta costa pero
Buongiorno io sono Mario,buongiorno io sono mario
Piacere Luigi come stai,piacere come stai
