Truth,Decoded
"Certo volentieri, io lo prendero macchiato",pero pero io lo sono mario
Tutto bene tu,tutto un tu
Le auguro una buona giornata,le un io una costa
Salve quanto costa quell articolo,salve quanto stai ueleo
Piacere Luigi come stai,piacere io e a
Perfetto vorrei comprarne due.,certo vorrei come
"Certo volentieri, io lo prendero macchiato",certo voririoponcene mario
E in offerta costa dieci euro,le un io pero costa a euro
A che ora arriva il pullman,e e bar io pomain
Buongiorno io sono Mario,tuoner io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtronono sono so pero io e autista
Dovrebbe arrivare tra qualche minuto,dovreoberi a a minuto
Tutto bene tu,tutto bene
Certo ecco a lei vuole un sacchetto,bene a io io un mario
Quanto costa il biglietto,tutto bene e e
Tutto bene grazie,tutto un io
