Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere lo autista
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
A che ora arriva il pullman,a che ora mario io pullman
Certo ecco a lei vuole un sacchetto,va gfete bar e io comeiliuo
Buonasera io sono Mario,buonasera io sono mario
Le auguro una buona giornata,pero si io una come bar
Quanto costa il biglietto,quanto costa il ilito
Tutto bene tu,prego sono come e due
Prego,prentioioge
Dovrebbe arrivare tra qualche minuto,dovretot e arrivare tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Si grazie e arrivederci,mario io io stai diedeal una
Purtroppo non lo so pero potresti chiedere all autista,quanto sono sono costa lei cedial autista
Tutto bene grazie,auagntota bene gagae
Salve quanto costa quell articolo,salve qanata costa quetilo
