Truth,Decoded
Tutto bene tu,quanto che a
Prendiamo un caffe al bar,paerendam a che a
Le auguro una buona giornata,salve quanto costa a ulata
Buongiorno io sono Mario,pbeton tu
Piacere Luigi come stai,pero lo come stai
A che ora arriva il pullman,a e ora ora a pullman
Tutto bene grazie,tutto bene
Perfetto vorrei comprarne due.,si grato a cstie le eutsa
"Certo volentieri, io lo prendero macchiato",e e cltadreriuo
Salve quanto costa quell articolo,va fetnr lo certo
Purtroppo non lo so pero potresti chiedere all autista,prtocsto io il lei autista
E in offerta costa dieci euro,e io
Quanto costa il biglietto,quanto che lo
Certo ecco a lei vuole un sacchetto,piae greata io lo
Prego,bene
Buonasera io sono Mario,buona io sono mario
