Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,salve quanto certo una io blata
Dovrebbe arrivare tra qualche minuto,due rfentobo a aravart tra che minuto
Purtroppo non lo so pero potresti chiedere all autista,pirurno un io pero ptreil costa
E in offerta costa dieci euro,si grerta costa io
"Certo volentieri, io lo prendero macchiato",io gfeti costadre costa
Perfetto vorrei comprarne due.,il gqato costa lstarlio
Tutto bene tu,furtoto bene e
A che ora arriva il pullman,a che ora mario io pullman
Quanto costa il biglietto,salve quanto cistalita
Prego,prego
Va bene grazie lo stesso,si e io etiteso
Tutto bene grazie,lo quanto bene igieta
Prendiamo un caffe al bar,prendiamo un caffe al bar
