Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,quanto io io io
"Certo volentieri, io lo prendero macchiato",e rfert costadrel io
Purtroppo non lo so pero potresti chiedere all autista,prego stai come costa
Dovrebbe arrivare tra qualche minuto,e rfento a cuoeare io euro
Va bene grazie lo stesso,pero bene e mario e
E in offerta costa dieci euro,gfer io io
Prendiamo un caffe al bar,paredndamo un caffe al bar
Piacere Luigi come stai,pero un come stai
A che ora arriva il pullman,a che ora mario io pullman
Le auguro una buona giornata,le quanto certo una iolata
Buongiorno io sono Mario,buongiorno io un mario
Certo ecco a lei vuole un sacchetto,e e tra io coleso
Buonasera io sono Mario,tu onongsoria io sono mario
