Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io io io io
Tutto bene tu,e io
Le auguro una buona giornata,un a lo
Salve quanto costa quell articolo,tu lo
Piacere Luigi come stai,io io
Perfetto vorrei comprarne due.,io io
"Certo volentieri, io lo prendero macchiato",io io io io
E in offerta costa dieci euro,ruoaor lo
A che ora arriva il pullman,tu io
Buongiorno io sono Mario,io io
Purtroppo non lo so pero potresti chiedere all autista,io io io e e mario
Dovrebbe arrivare tra qualche minuto,io lo
Tutto bene tu,tu io
Certo ecco a lei vuole un sacchetto,tu io
Quanto costa il biglietto,io io
Tutto bene grazie,tu io
